lat	lon	ele
45.199205	6.277177	1439.4
45.199227	6.27713	1439.4
45.199269	6.277036	1439.4
45.199292	6.276993	1440.6
45.199317	6.276954	1440.6
45.199343	6.276915	1440.6
45.199401	6.276843	1441.8
45.199434	6.276813	1441.8
45.199466	6.276778	1441.8
45.1995	6.276745	1443
45.199564	6.276672	1443
45.199596	6.276632	1443
45.199628	6.276593	1444.2
45.199659	6.276554	1444.2
45.199719	6.276468	1444.2
45.199751	6.276421	1445.4
45.199778	6.276367	1445.4
45.199808	6.276317	1445.4
45.199871	6.276223	1445.4
45.199904	6.276174	1446.6
45.199937	6.276125	1446.6
45.199971	6.276079	1446.6
45.200036	6.27598	1446.6
45.200073	6.275932	1447.8
45.200114	6.275886	1447.8
45.200157	6.275845	1447.8
45.200245	6.275768	1447.8
45.200288	6.275733	1449
45.200321	6.275688	1449
45.200357	6.275643	1449
45.200421	6.275542	1449
45.200446	6.275482	1450.2
45.200478	6.275427	1450.2
45.200512	6.27537	1450.2
45.200574	6.275261	1450.2
45.200611	6.27521	1451.2
45.200654	6.275154	1451.2
45.2007	6.275098	1451.2
45.200796	6.274985	1451.2
45.200843	6.274919	1452.2
45.200888	6.27485	1452.2
45.200932	6.274766	1452.2
45.201016	6.274601	1452.2
45.201056	6.274516	1453.4
45.201093	6.274427	1453.4
45.201125	6.274325	1453.4
45.201161	6.274106	1453.4
45.201156	6.273992	1453.4
45.201135	6.273883	1454.6
45.201101	6.27378	1454.6
45.201005	6.273593	1454.6
45.200952	6.273504	1454.6
45.200899	6.273419	1454.6
45.200849	6.273329	1455.6
45.200786	6.273114	1455.6
45.200786	6.272995	1455.6
45.200804	6.272878	1455.6
45.200843	6.272774	1455.6
45.200944	6.272575	1455.6
45.200994	6.272475	1455.6
45.201044	6.272376	1456.6
45.201085	6.272271	1456.6
45.201144	6.272054	1456.6
45.201164	6.271947	1456.6
45.201177	6.271839	1456.6
45.201184	6.271731	1457.8
45.201204	6.271525	1457.8
45.20122	6.271422	1457.8
45.201238	6.271324	1457.8
45.201255	6.271226	1459.2
45.201287	6.27104	1459.2
45.201306	6.27095	1459.2
45.201326	6.270862	1460.4
45.201347	6.270778	1460.4
45.201392	6.270616	1460.4
45.201412	6.270534	1461.6
45.201432	6.270455	1461.6
45.201451	6.270376	1461.6
45.201491	6.270226	1463
45.20151	6.270154	1463
45.201528	6.270084	1463
45.201546	6.270015	1464.6
45.201583	6.269881	1464.6
45.2016	6.269814	1465.6
45.201617	6.269747	1465.6
45.201635	6.269678	1466.6
45.201671	6.269547	1466.6
45.201688	6.269484	1467.8
45.201705	6.269423	1467.8
45.201723	6.269361	1468.8
45.201774	6.269257	1468.8
45.201803	6.269211	1468.8
45.201833	6.269168	1470.2
45.201865	6.26913	1470.2
45.201933	6.269061	1470.2
45.201968	6.269026	1471.4
45.202004	6.26899	1471.4
45.202036	6.268951	1472.4
45.2021	6.268867	1472.4
45.202134	6.268825	1472.4
45.202165	6.268786	1474
45.202195	6.268746	1474
45.202245	6.268653	1474
45.202269	6.268603	1475.2
45.202297	6.268549	1475.2
45.202323	6.268499	1475.2
45.202382	6.268403	1476.4
45.202413	6.268358	1476.4
45.202447	6.268315	1476.4
45.202482	6.268275	1477.8
45.20255	6.268193	1477.8
45.202585	6.268153	1477.8
45.202622	6.268117	1479
45.202661	6.268079	1479
45.202737	6.267994	1479
45.202772	6.267953	1480.2
45.202806	6.267908	1480.2
45.20284	6.267862	1480.2
45.202908	6.267776	1481.2
45.202938	6.267731	1481.2
45.202968	6.267687	1481.2
45.202996	6.267641	1482.4
45.203047	6.267551	1482.4
45.203074	6.267509	1482.4
45.203103	6.267467	1483.8
45.203132	6.267425	1483.8
45.203184	6.267333	1483.8
45.203212	6.267284	1485
45.203233	6.267231	1485
45.203259	6.267181	1485
45.203307	6.267079	1486.2
45.203326	6.267023	1486.2
45.203339	6.266962	1486.2
45.203357	6.266909	1487.6
45.203388	6.266802	1487.6
45.203405	6.266751	1487.6
45.203419	6.266693	1489
45.203437	6.266639	1489
45.203472	6.266529	1489
45.203493	6.266479	1490.4
45.203516	6.266433	1490.4
45.203538	6.266387	1490.4
45.20358	6.266296	1491.6
45.203605	6.266258	1491.6
45.203635	6.266222	1491.6
45.203665	6.266188	1493
45.203731	6.266129	1493
45.203762	6.266101	1493
45.203792	6.266072	1494.6
45.203825	6.266048	1494.6
45.203887	6.265997	1495.6
45.203921	6.265975	1495.6
45.203952	6.265949	1496.6
45.203985	6.265928	1496.6
45.204049	6.265883	1497.6
45.204081	6.265863	1497.6
45.20412	6.26585	1498.6
45.204159	6.265833	1498.6
45.204237	6.2658	1498.6
45.204274	6.265787	1500
45.204315	6.265772	1500
45.204359	6.265758	1500
45.204441	6.265717	1501.4
45.204485	6.265699	1501.4
45.204527	6.265678	1501.4
45.204571	6.265654	1502.4
45.204652	6.265604	1502.4
45.204689	6.265572	1502.4
45.204731	6.265541	1503.6
45.204772	6.265509	1503.6
45.204845	6.265438	1503.6
45.204881	6.265404	1505
45.204919	6.265369	1505
45.204957	6.265334	1505
45.205036	6.265266	1506.2
45.205076	6.265227	1506.2
45.205116	6.265193	1506.2
45.205157	6.265154	1507.4
45.20524	6.265089	1507.4
45.20528	6.265049	1507.4
45.205322	6.265012	1507.4
45.205364	6.264972	1508.6
45.205448	6.264893	1508.6
45.205491	6.264854	1508.6
45.205535	6.264824	1508.6
45.205578	6.264789	1509.6
45.205661	6.26472	1509.6
45.205702	6.26468	1509.6
45.205744	6.264642	1509.6
45.205783	6.264605	1510.8
45.205859	6.264531	1510.8
45.205892	6.264493	1510.8
45.20592	6.264451	1510.8
45.205947	6.264405	1512
45.205992	6.264308	1512
45.206012	6.264258	1512
45.206034	6.26421	1512
45.206048	6.264154	1513.2
45.206094	6.264047	1513.2
45.206122	6.263996	1513.2
45.206151	6.263948	1514.4
45.206181	6.263892	1514.4
45.206238	6.263791	1514.4
45.206276	6.263741	1515.4
45.206314	6.263688	1515.4
45.206355	6.263634	1515.4
45.206427	6.263526	1515.4
45.206465	6.26347	1516.8
45.206502	6.263414	1516.8
45.206543	6.263359	1516.8
45.206629	6.263257	1516.8
45.206676	6.263213	1517.8
45.206726	6.263172	1517.8
45.206777	6.263134	1517.8
45.206888	6.263068	1517.8
45.206947	6.263038	1517.8
45.20701	6.263005	1519
45.20707	6.262983	1519
45.207205	6.262934	1519
45.207271	6.262908	1519
45.207334	6.26288	1520
45.207397	6.262852	1520
45.207527	6.262781	1520
45.207589	6.262749	1520
45.207652	6.262719	1520
45.207713	6.262686	1521.2
45.207836	6.262622	1521.2
45.207898	6.262589	1521.2
45.207953	6.262543	1521.2
45.208009	6.262497	1521.2
45.208114	6.262399	1521.2
45.208166	6.262349	1522.2
45.20822	6.2623	1522.2
45.208271	6.262248	1522.2
45.208367	6.262142	1522.2
45.208415	6.262084	1522.2
45.208461	6.262027	1523.4
45.208507	6.261969	1523.4
45.208591	6.261848	1523.4
45.208631	6.261784	1524.6
45.208666	6.261717	1524.6
45.208695	6.261645	1524.6
45.208742	6.261496	1525.8
45.208763	6.261421	1525.8
45.208783	6.261342	1525.8
45.208805	6.261267	1527
45.208848	6.261118	1527
45.208869	6.261051	1527
45.208891	6.260986	1528
45.208908	6.260913	1528
45.208945	6.260769	1528
45.208963	6.260706	1529.4
45.208981	6.260633	1529.4
45.208998	6.260559	1529.4
45.209039	6.260409	1530.6
45.209059	6.260337	1530.6
45.209082	6.260263	1530.6
45.20911	6.260192	1531.8
45.209161	6.260045	1531.8
45.20919	6.259975	1531.8
45.209214	6.259902	1533
45.209238	6.25983	1533
45.209295	6.259687	1533
45.209325	6.259612	1534
45.209353	6.259535	1534
45.209379	6.259455	1534
45.209432	6.25929	1534
45.209463	6.25921	1535.2
45.209495	6.259128	1535.2
45.209529	6.259045	1535.2
45.209602	6.258879	1535.2
45.209645	6.2588	1535.2
45.20969	6.258724	1536.4
45.209738	6.258649	1536.4
45.209831	6.258504	1536.4
45.209877	6.258429	1536.4
45.209923	6.258355	1536.4
45.209965	6.25828	1537.4
45.210054	6.25814	1537.4
45.210105	6.258078	1537.4
45.210158	6.25802	1537.4
45.21021	6.257966	1537.4
45.210329	6.257871	1537.4
45.21039	6.25783	1538.4
45.210456	6.257791	1538.4
45.21052	6.257756	1538.4
45.210647	6.257667	1538.4
45.210712	6.257622	1538.4
45.210781	6.25758	1538.4
45.210847	6.257531	1538.4
45.210954	6.257408	1539.6
45.211009	6.257333	1539.6
45.211059	6.257257	1539.6
45.211104	6.25717	1539.6
45.211188	6.256992	1539.6
45.21123	6.2569	1539.6
45.211271	6.25681	1539.6
45.211312	6.256722	1540.6
45.211349	6.25663	1540.6
45.211426	6.256443	1540.6
45.211466	6.256349	1540.6
45.211506	6.256259	1540.6
45.211592	6.256073	1540.6
45.211639	6.255983	1540.6
45.21168	6.255889	1540.6
45.211719	6.255795	1540.6
45.211799	6.255612	1541.6
45.211836	6.255522	1541.6
45.211873	6.255436	1541.6
45.21191	6.255352	1541.6
45.211998	6.255213	1541.6
45.212032	6.255141	1542.8
45.212064	6.255074	1542.8
45.212096	6.255011	1542.8
45.212144	6.254882	1542.8
45.212173	6.254827	1544.2
45.212204	6.254763	1544.2
45.212234	6.254702	1544.2
45.212295	6.254571	1545.4
45.212318	6.254505	1545.4
45.212343	6.254435	1545.4
45.212367	6.254366	1546.6
45.212402	6.254226	1546.6
45.212417	6.254153	1546.6
45.212435	6.254085	1548
45.212449	6.25401	1548
45.21248	6.253867	1548
45.212493	6.253795	1549.2
45.212512	6.253732	1549.2
45.212532	6.253669	1549.2
45.212569	6.253548	1550.4
45.212591	6.253488	1550.4
45.212616	6.253428	1550.4
45.212644	6.253373	1551.6
45.212695	6.253266	1551.6
45.212721	6.253214	1551.6
45.212752	6.253165	1552.8
45.21278	6.253116	1552.8
45.212835	6.25302	1552.8
45.21286	6.252971	1553.8
45.212891	6.252922	1553.8
45.212922	6.252876	1553.8
45.212989	6.252779	1555
45.213027	6.252729	1555
45.213065	6.252687	1555
45.213109	6.252654	1556.2
45.213201	6.252601	1556.2
45.213245	6.252579	1556.2
45.213291	6.252558	1557.2
45.213336	6.252541	1557.2
45.213428	6.252503	1557.2
45.213471	6.252482	1558.2
45.213515	6.252459	1558.2
45.213559	6.252441	1558.2
45.213645	6.252408	1559.4
45.213689	6.252393	1559.4
45.21373	6.252376	1559.4
45.213771	6.252359	1560.6
45.213856	6.252332	1560.6
45.213898	6.252321	1560.6
45.213941	6.252308	1562
45.213985	6.252296	1562
45.214071	6.252273	1562
45.214113	6.25226	1563
45.214153	6.252248	1563
45.214195	6.252236	1563
45.21428	6.252216	1564.2
45.214324	6.252202	1564.2
45.214367	6.252189	1564.2
45.214409	6.252174	1565.2
45.214494	6.252142	1565.2
45.214538	6.252125	1565.2
45.214582	6.252108	1566.4
45.214624	6.252092	1566.4
45.21471	6.252049	1566.4
45.214747	6.25202	1567.6
45.214782	6.251984	1567.6
45.214814	6.251941	1567.6
45.21487	6.251849	1569
45.214893	6.251801	1569
45.214911	6.251748	1569
45.214927	6.25169	1570.4
45.214948	6.251575	1570.4
45.214954	6.251517	1570.4
45.214957	6.251454	1571.6
45.214959	6.251396	1571.6
45.214966	6.25128	1571.6
45.21497	6.251224	1573
45.214973	6.251168	1573
45.214976	6.251111	1573
45.214985	6.251003	1574.2
45.214988	6.250949	1574.2
45.21499	6.250896	1574.2
45.214993	6.250843	1575.4
45.214995	6.250742	1575.4
45.214993	6.250692	1575.4
45.214992	6.250642	1576.4
45.214994	6.250591	1576.4
45.214996	6.250489	1576.4
45.214997	6.250437	1577.8
45.214996	6.250383	1577.8
45.214999	6.250328	1577.8
45.215006	6.250226	1579
45.215007	6.250178	1579
45.215013	6.250128	1579
45.215018	6.25008	1580.2
45.215019	6.24998	1580.2
45.215025	6.249929	1580.2
45.215031	6.249884	1581.4
45.215036	6.249836	1581.4
45.215052	6.24974	1581.4
45.215061	6.249693	1582.8
45.215072	6.249645	1582.8
45.215087	6.249595	1582.8
45.215114	6.249493	1584
45.215134	6.249443	1584
45.215152	6.249389	1584
45.215176	6.249342	1585.4
45.215213	6.249239	1585.4
45.215239	6.249191	1585.4
45.21527	6.249141	1586.4
45.2153	6.249093	1586.4
45.215366	6.248988	1586.4
45.2154	6.248935	1587.4
45.215438	6.248885	1587.4
45.215476	6.248834	1587.4
45.215558	6.248733	1587.4
45.215601	6.248687	1588.8
45.215647	6.248642	1588.8
45.215697	6.248601	1588.8
45.215799	6.248522	1588.8
45.215852	6.248483	1589.8
45.215905	6.248443	1589.8
45.215959	6.248403	1589.8
45.21607	6.248319	1589.8
45.216125	6.248278	1589.8
45.216182	6.248237	1589.8
45.216239	6.248197	1591
45.216351	6.248113	1591
45.216405	6.248065	1591
45.216454	6.248008	1591
45.2165	6.247947	1591
45.216578	6.247812	1591
45.216616	6.247745	1591
45.216652	6.247677	1591
45.216686	6.247608	1592
45.216757	6.247472	1592
45.216792	6.247406	1592
45.216823	6.247343	1592
45.216855	6.247281	1592
45.216915	6.24716	1592
45.216944	6.247101	1593
45.216973	6.247045	1593
45.217003	6.246989	1593
45.217062	6.246879	1593
45.217091	6.246826	1594
45.217119	6.246773	1594
45.217147	6.24672	1594
45.2172	6.246617	1594
45.217225	6.246565	1595.4
45.217253	6.246515	1595.4
45.217282	6.246465	1595.4
45.217335	6.246373	1595.4
45.217363	6.246326	1596.6
45.217389	6.246279	1596.6
45.217417	6.246236	1596.6
45.217466	6.246151	1597.8
45.21749	6.246106	1597.8
45.217511	6.246061	1597.8
45.217533	6.246018	1599
45.217573	6.245929	1599
45.217589	6.245883	1599
45.2176	6.245829	1600.2
45.217607	6.245769	1600.2
45.217621	6.245652	1600.2
45.217626	6.245593	1601.6
45.217634	6.245531	1601.6
45.217638	6.245468	1601.6
45.217638	6.245334	1602.8
45.217638	6.245267	1602.8
45.217641	6.245196	1602.8
45.217642	6.245123	1604
45.21764	6.244971	1604
45.217637	6.244896	1604
45.217636	6.24482	1605.4
45.217641	6.244746	1605.4
45.217662	6.244599	1605.4
45.217678	6.244531	1606.6
45.217701	6.244468	1606.6
45.217725	6.244406	1606.6
45.217776	6.244282	1607.6
45.217804	6.24422	1607.6
45.217837	6.244161	1607.6
45.217871	6.244101	1607.6
45.21794	6.243982	1608.8
45.217974	6.243923	1608.8
45.218009	6.243865	1608.8
45.218043	6.24381	1608.8
45.218117	6.243698	1610.2
45.218157	6.243646	1610.2
45.218195	6.243596	1610.2
45.218236	6.243547	1610.2
45.218312	6.243439	1611.4
45.218345	6.243378	1611.4
45.21838	6.243313	1611.4
45.218415	6.243247	1611.4
45.218478	6.243099	1611.4
45.218512	6.243027	1611.4
45.218543	6.242954	1612.6
45.218571	6.242879	1612.6
45.218624	6.242723	1612.6
45.21865	6.242644	1612.6
45.218682	6.242564	1612.6
45.218713	6.242483	1612.6
45.218775	6.242326	1612.6
45.218804	6.242249	1613.6
45.218834	6.242173	1613.6
45.218863	6.242098	1613.6
45.218927	6.241956	1613.6
45.21896	6.241889	1613.6
45.218995	6.241821	1613.6
45.21903	6.241754	1613.6
45.219095	6.241623	1613.6
45.219133	6.24156	1614.6
45.219173	6.241501	1614.6
45.219215	6.241444	1614.6
45.219296	6.241327	1614.6
45.219338	6.24127	1614.6
45.219378	6.241209	1615.6
45.219419	6.241146	1615.6
45.219493	6.241011	1615.6
45.219524	6.24094	1615.6
45.21955	6.240865	1615.6
45.219575	6.240791	1616.8
45.219625	6.240647	1616.8
45.219646	6.240595	1616.8
45.219666	6.240543	1616.8
45.219706	6.240438	1618.2
45.219762	6.2403	1618.2
45.219792	6.240233	1618.2
45.219825	6.240166	1618.2
45.219856	6.240098	1619.4
45.219913	6.239957	1619.4
45.219946	6.23989	1619.4
45.219977	6.239821	1619.4
45.220008	6.239754	1620.4
45.220059	6.239614	1620.4
45.220073	6.239539	1620.4
45.220085	6.239462	1620.4
45.220095	6.239387	1621.6
45.220119	6.239236	1621.6
45.220127	6.239159	1621.6
45.220131	6.239083	1621.6
45.220137	6.239006	1622.6
45.220147	6.238856	1622.6
45.220154	6.238802	1622.6
45.22016	6.238747	1622.6
45.220173	6.238638	1623.8
45.220199	6.238492	1623.8
45.220211	6.238419	1623.8
45.220224	6.238348	1623.8
45.220237	6.238276	1625.2
45.220249	6.238205	1625.2
45.220272	6.238057	1625.2
45.220286	6.237985	1626.2
45.220303	6.237913	1626.2
45.220342	6.237771	1626.2
45.220368	6.23771	1626.2
45.220398	6.237655	1627.4
45.220435	6.237604	1627.4
45.220504	6.2375	1627.4
45.220536	6.237444	1627.4
45.220569	6.237391	1628.6
45.220601	6.237336	1628.6
45.22066	6.237219	1628.6
45.220691	6.23716	1629.6
45.220716	6.237099	1629.6
45.220732	6.237031	1629.6
45.220758	6.236888	1629.6
45.220773	6.236813	1630.8
45.220785	6.236734	1630.8
45.220801	6.236651	1630.8
45.220836	6.236488	1630.8
45.220852	6.236404	1632
45.220871	6.236322	1632
45.220888	6.236243	1632
45.220928	6.236087	1632
45.220943	6.236007	1633.2
45.220957	6.235928	1633.2
45.220969	6.235847	1633.2
45.220992	6.235678	1633.2
45.221002	6.235599	1633.2
45.221007	6.235517	1634.4
45.221017	6.23543	1634.4
45.221032	6.235261	1634.4
45.22104	6.235177	1634.4
45.221043	6.23509	1634.4
45.221054	6.234998	1634.4
45.221078	6.234821	1635.4
45.221088	6.234735	1635.4
45.221095	6.234648	1635.4
45.221105	6.234563	1635.4
45.221127	6.234385	1635.4
45.221143	6.234295	1635.4
45.221164	6.234209	1635.4
45.221179	6.234116	1635.4
45.221203	6.233926	1635.4
45.221219	6.233829	1635.4
45.221232	6.233733	1636.4
45.22125	6.233637	1636.4
45.221304	6.233459	1636.4
45.221321	6.233367	1636.4
45.221339	6.233277	1636.4
45.221364	6.233188	1636.4
45.221413	6.233014	1636.4
45.221433	6.232926	1636.4
45.221457	6.232843	1636.4
45.221489	6.232764	1637.6
45.221512	6.232588	1637.6
45.221508	6.232494	1637.6
45.221493	6.232399	1637.6
45.221477	6.232301	1637.6
45.22143	6.232094	1637.6
45.221414	6.231992	1637.6
45.221401	6.231888	1637.6
45.221395	6.231783	1637.6
45.221392	6.231575	1637.6
45.221391	6.231474	1637.6
45.221392	6.231375	1637.6
45.221391	6.231279	1637.6
45.22139	6.231093	1637.6
45.221396	6.231003	1637.6
45.221401	6.230915	1637.6
45.221402	6.230831	1637.6
45.221401	6.230675	1637.6
45.221406	6.23061	1638.8
45.221408	6.230535	1638.8
45.221406	6.230464	1638.8
45.22141	6.230314	1638.8
45.221416	6.230237	1640.2
45.221423	6.230165	1640.2
45.221424	6.230097	1640.2
45.221427	6.229967	1641.2
45.221427	6.229905	1641.2
45.221423	6.229844	1641.2
45.221423	6.229791	1642.4
45.221424	6.229679	1642.4
45.221425	6.229625	1642.4
45.221428	6.229573	1643.6
45.221428	6.22951	1643.6
45.22143	6.229388	1643.6
45.22143	6.229331	1644.8
45.221435	6.229272	1644.8
45.221435	6.229217	1644.8
45.22144	6.229112	1646.2
45.221448	6.229066	1646.2
45.221451	6.229019	1646.2
45.221449	6.228964	1647.4
45.221449	6.228861	1647.4
45.221448	6.228811	1647.4
45.221445	6.22876	1648.8
45.221441	6.228709	1648.8
45.221437	6.228613	1648.8
45.221435	6.228565	1650.2
45.221433	6.228517	1650.2
45.221431	6.228468	1650.2
45.221423	6.228379	1651.6
45.221421	6.228333	1651.6
45.221421	6.228284	1651.6
45.221423	6.228235	1652.6
45.221415	6.228139	1652.6
45.221413	6.228093	1652.6
45.221411	6.228046	1653.8
45.221406	6.228001	1653.8
45.221398	6.227911	1653.8
45.221396	6.227865	1655.2
45.221401	6.227816	1655.2
45.221399	6.227769	1655.2
45.221393	6.227686	1656.6
45.221391	6.227645	1656.6
45.221391	6.227604	1656.6
45.221393	6.227565	1658
45.221391	6.227484	1658
45.221392	6.227443	1658
45.221381	6.227405	1659.4
45.22138	6.227362	1659.4
45.221375	6.227276	1659.4
45.221372	6.227235	1661
45.221369	6.227194	1661
45.221365	6.227154	1661
45.221361	6.227064	1662.4
45.22136	6.227023	1662.4
45.221352	6.226986	1662.4
45.221339	6.226951	1663.6
45.221313	6.226886	1663.6
45.221297	6.226855	1663.6
45.221277	6.226826	1665
45.221253	6.226798	1665
45.221212	6.226741	1665
45.221193	6.226707	1666.4
45.221178	6.226675	1666.4
45.221164	6.226642	1666.4
45.221135	6.226569	1667.8
45.22112	6.226532	1667.8
45.221105	6.226496	1667.8
45.221093	6.226458	1669.2
45.221078	6.226385	1669.2
45.221074	6.226345	1669.2
45.221072	6.226305	1670.4
45.22107	6.226263	1670.4
45.221066	6.226178	1670.4
45.22107	6.226136	1671.8
45.221072	6.226092	1671.8
45.221071	6.226049	1671.8
45.221067	6.225962	1673.2
45.221067	6.225918	1673.2
45.221068	6.225874	1673.2
45.221067	6.225829	1674.6
45.221063	6.225737	1674.6
45.221059	6.225691	1674.6
45.221054	6.225648	1675.8
45.22105	6.225604	1675.8
45.22104	6.225517	1675.8
45.22104	6.225474	1677.2
45.221043	6.225429	1677.2
45.221043	6.225384	1677.2
45.221047	6.225291	1678.6
45.22105	6.225245	1678.6
45.221055	6.225201	1678.6
45.221059	6.225154	1680
45.221067	6.225065	1680
45.221071	6.225018	1680
45.221076	6.224971	1681
45.221081	6.224924	1681
45.221096	6.22483	1681
45.221106	6.224783	1682.2
45.221115	6.224732	1682.2
45.221123	6.224682	1682.2
45.221141	6.224586	1683.4
45.221147	6.224535	1683.4
45.221152	6.22449	1683.4
45.221158	6.224444	1684.6
45.22116	6.224357	1684.6
45.22116	6.22432	1684.6
45.221151	6.224285	1685.8
45.221135	6.224248	1685.8
45.221088	6.224182	1685.8
45.221061	6.224157	1687.2
45.221033	6.224124	1687.2
45.221005	6.224099	1687.2
45.220941	6.224028	1688.6
45.220902	6.223988	1688.6
45.220868	6.223959	1688.6
45.220833	6.223927	1690
45.220765	6.223864	1690
45.220733	6.223842	1690
45.220699	6.223823	1691.4
45.220667	6.223806	1691.4
45.220605	6.223767	1691.4
45.220573	6.223748	1692.6
45.22054	6.223724	1692.6
45.220506	6.223701	1692.6
45.220445	6.223654	1693.8
45.220413	6.223632	1693.8
45.220383	6.223607	1693.8
45.22036	6.223574	1695
45.220345	6.223491	1695
45.220352	6.223448	1695
45.220365	6.223413	1696.2
45.220384	6.223389	1696.2
45.220426	6.223362	1696.2
45.220457	6.223347	1697.8
45.220484	6.223329	1697.8
45.220512	6.223317	1697.8
45.220571	6.223307	1699.2
45.2206	6.223299	1699.2
45.220626	6.223289	1699.2
45.220654	6.223275	1700.4
45.220706	6.223248	1700.4
45.220733	6.223237	1700.4
45.220761	6.223221	1701.8
45.22079	6.223205	1701.8
45.220848	6.223174	1701.8
45.220876	6.223159	1703.2
45.220906	6.223141	1703.2
45.220938	6.223119	1703.2
45.220995	6.223076	1704.6
45.221024	6.223055	1704.6
45.221051	6.223032	1704.6
45.221081	6.223011	1705.8
45.221143	6.222977	1705.8
45.221171	6.222958	1705.8
45.2212	6.222943	1707.2
45.221228	6.222931	1707.2
45.221285	6.22292	1707.2
45.221309	6.222908	1708.4
45.221332	6.222897	1708.4
45.221355	6.222884	1708.4
45.221416	6.222857	1709.6
45.22144	6.222846	1709.6
45.221467	6.22284	1709.6
45.221497	6.222833	1711
45.221558	6.22282	1711
45.22159	6.222819	1711
45.221621	6.222819	1712.2
45.221646	6.222827	1712.2
45.221681	6.222848	1712.2
45.221703	6.22287	1713.4
45.221731	6.222901	1713.4
45.221751	6.222928	1713.4
45.221794	6.222995	1714.4
45.221813	6.223039	1714.4
45.221826	6.223082	1714.4
45.221839	6.223127	1715.6
45.221853	6.223227	1715.6
45.221864	6.223279	1715.6
45.221873	6.223335	1716.8
45.221882	6.223393	1716.8
45.221903	6.22351	1716.8
45.221912	6.223567	1717.8
45.221918	6.223621	1717.8
45.221927	6.223674	1717.8
45.221964	6.223755	1717.8
45.221998	6.22377	1719
45.222029	6.223755	1719
45.222043	6.22373	1719
45.222074	6.223655	1719
45.222085	6.223615	1720.2
45.222089	6.223564	1720.2
45.222092	6.223513	1720.2
45.2221	6.223402	1720.2
45.222097	6.223346	1721.6
45.222095	6.22329	1721.6
45.222089	6.223236	1721.6
45.222097	6.223139	1721.6
45.222092	6.223093	1722.8
45.222091	6.223046	1722.8
45.222094	6.222997	1722.8
45.222091	6.2229	1722.8
45.222088	6.222855	1724
45.222086	6.222808	1724
45.222087	6.222763	1724
45.222082	6.222676	1724
45.222078	6.222634	1725.2
45.222072	6.22259	1725.2
45.222067	6.222548	1725.2
45.222053	6.222456	1725.2
45.222044	6.222409	1726.4
45.222034	6.222359	1726.4
45.222024	6.222309	1726.4
45.221996	6.222217	1726.4
45.221981	6.22218	1727.6
45.221966	6.222143	1727.6
45.221955	6.22211	1727.6
45.221926	6.222061	1728.6
45.221909	6.222029	1728.6
45.22189	6.221998	1728.6
45.221875	6.221966	1729.8
45.221842	6.221903	1729.8
45.22182	6.221872	1729.8
45.221801	6.221839	1731
45.221783	6.221808	1731
45.221751	6.221748	1731
45.221734	6.221718	1732.2
45.221717	6.221681	1732.2
45.221701	6.221654	1732.2
45.221667	6.22159	1733.4
45.221652	6.221559	1733.4
45.221635	6.221528	1733.4
45.221616	6.22149	1734.4
45.221583	6.221443	1734.4
45.221568	6.221409	1734.4
45.221552	6.221383	1735.6
45.221539	6.221338	1735.6
45.221515	6.221249	1735.6
45.221503	6.221203	1736.8
45.221493	6.221154	1736.8
45.221486	6.221106	1736.8
45.221468	6.221009	1738
45.221464	6.220959	1738
45.221459	6.220908	1738
45.221455	6.220861	1739.2
45.22145	6.220771	1739.2
45.221447	6.22072	1739.2
45.221444	6.220676	1740.6
45.221439	6.220627	1740.6
45.221428	6.220544	1740.6
45.22142	6.220507	1742
45.221406	6.220477	1742
45.221392	6.220443	1742
45.221334	6.220399	1743.2
45.221312	6.22038	1743.2
45.221287	6.220362	1743.2
45.221262	6.220343	1744.6
45.221206	6.220293	1744.6
45.221171	6.220256	1744.6
45.221131	6.22022	1745.8
45.221102	6.220193	1745.8
45.221049	6.220131	1746.8
45.221023	6.220097	1746.8
45.221004	6.220073	1748
45.220982	6.220042	1748
45.22094	6.219982	1749
45.220922	6.219944	1749
45.220911	6.219909	1749
45.220896	6.219875	1750.4
45.220869	6.219799	1750.4
45.22086	6.219756	1750.4
45.220854	6.219722	1752
45.220845	6.21968	1752
45.220818	6.21958	1753
45.220807	6.219526	1753
45.220796	6.219474	1754
45.220788	6.219426	1754
45.220768	6.219334	1755.2
45.220757	6.219292	1755.2
45.220747	6.219245	1756.2
45.220736	6.219201	1756.2
45.220709	6.21911	1757.2
45.220693	6.21906	1757.2
45.220679	6.219008	1758.4
45.220665	6.218958	1758.4
45.220638	6.218866	1759.4
45.220621	6.218817	1759.4
45.220607	6.21877	1760.6
45.220595	6.218726	1760.6
45.220575	6.218638	1761.6
45.220565	6.218593	1761.6
45.220551	6.218546	1762.6
45.220539	6.218502	1762.6
45.220516	6.218415	1763.6
45.220507	6.218374	1763.6
45.220498	6.218331	1764.6
45.220488	6.21829	1764.6
45.220474	6.218208	1765.6
45.220464	6.218168	1765.6
45.220451	6.218121	1766.6
45.220437	6.21808	1766.6
45.220414	6.217999	1767.6
45.2204	6.217956	1767.6
45.220389	6.217911	1768.6
45.22038	6.217869	1768.6
45.220362	6.217795	1768.6
45.220347	6.217755	1770.2
45.220337	6.21772	1770.2
45.220324	6.217687	1771.2
45.220293	6.217631	1771.2
45.220272	6.217602	1772.2
45.22025	6.217574	1772.2
45.220227	6.217549	1772.2
45.220143	6.217452	1773.6
45.220109	6.217425	1773.6
45.220071	6.217407	1773.6
45.220032	6.21739	1775
45.219954	6.217372	1775
